"BehaviorSpace results (NetLogo 5.3)"
"Bees.nlogo"
"resource_nums"
"02/16/2016 16:29:37:581 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-500","500","-500","500"
"[run number]","resource_density","patchiness","c1_mult","c2_mult","calc_R","[step]","num-patches-r","count patches with [resource?]"
"3934","""dense""","17","201","121","false","1","1425.052416","1461"
"3933","""dense""","17","201","121","false","1","1425.052416","1388"
"3936","""dense""","17","201","121","false","1","1425.052416","1376"
"3937","""dense""","17","201","121","false","1","1425.052416","1394"
"3935","""dense""","17","201","121","false","1","1425.052416","1387"
"3938","""dense""","17","201","121","false","1","1425.052416","1416"
"3939","""dense""","17","201","121","false","1","1425.052416","1436"
"3941","""dense""","17","201","161","false","1","1425.052416","1408"
"3940","""dense""","17","201","121","false","1","1425.052416","1432"
"3943","""dense""","17","201","161","false","1","1425.052416","1420"
"3944","""dense""","17","201","161","false","1","1425.052416","1453"
"3945","""dense""","17","201","161","false","1","1425.052416","1466"
"3946","""dense""","17","201","161","false","1","1425.052416","1462"
"3942","""dense""","17","201","161","false","1","1425.052416","1386"
"3947","""dense""","17","201","161","false","1","1425.052416","1446"
"3948","""dense""","17","201","161","false","1","1425.052416","1423"
"3950","""dense""","17","201","161","false","1","1425.052416","1431"
"3951","""dense""","17","201","201","false","1","1425.052416","1382"
"3953","""dense""","17","201","201","false","1","1425.052416","1390"
"3952","""dense""","17","201","201","false","1","1425.052416","1401"
"3949","""dense""","17","201","161","false","1","1425.052416","1407"
"3955","""dense""","17","201","201","false","1","1425.052416","1386"
"3954","""dense""","17","201","201","false","1","1425.052416","1378"
"3956","""dense""","17","201","201","false","1","1425.052416","1348"
"3957","""dense""","17","201","201","false","1","1425.052416","1422"
"3958","""dense""","17","201","201","false","1","1425.052416","1454"
"3959","""dense""","17","201","201","false","1","1425.052416","1420"
"3960","""dense""","17","201","201","false","1","1425.052416","1377"
"3962","""dense""","21","1","1","false","1","1425.052416","1495"
"3961","""dense""","21","1","1","false","1","1425.052416","1434"
"3963","""dense""","21","1","1","false","1","1425.052416","1396"
"3964","""dense""","21","1","1","false","1","1425.052416","1404"
"3965","""dense""","21","1","1","false","1","1425.052416","1440"
"3966","""dense""","21","1","1","false","1","1425.052416","1420"
"3967","""dense""","21","1","1","false","1","1425.052416","1450"
"3968","""dense""","21","1","1","false","1","1425.052416","1454"
"3969","""dense""","21","1","1","false","1","1425.052416","1497"
"3970","""dense""","21","1","1","false","1","1425.052416","1433"
"3972","""dense""","21","1","41","false","1","1425.052416","1432"
"3973","""dense""","21","1","41","false","1","1425.052416","1418"
"3974","""dense""","21","1","41","false","1","1425.052416","1439"
"3975","""dense""","21","1","41","false","1","1425.052416","1458"
"3971","""dense""","21","1","41","false","1","1425.052416","1420"
"3976","""dense""","21","1","41","false","1","1425.052416","1451"
"3977","""dense""","21","1","41","false","1","1425.052416","1462"
"3979","""dense""","21","1","41","false","1","1425.052416","1428"
"3980","""dense""","21","1","41","false","1","1425.052416","1469"
"3981","""dense""","21","1","81","false","1","1425.052416","1466"
"3982","""dense""","21","1","81","false","1","1425.052416","1423"
"3978","""dense""","21","1","41","false","1","1425.052416","1432"
"3984","""dense""","21","1","81","false","1","1425.052416","1405"
"3983","""dense""","21","1","81","false","1","1425.052416","1435"
"3985","""dense""","21","1","81","false","1","1425.052416","1430"
"3987","""dense""","21","1","81","false","1","1425.052416","1425"
"3986","""dense""","21","1","81","false","1","1425.052416","1433"
"3988","""dense""","21","1","81","false","1","1425.052416","1397"
"3989","""dense""","21","1","81","false","1","1425.052416","1444"
"3991","""dense""","21","1","121","false","1","1425.052416","1449"
"3990","""dense""","21","1","81","false","1","1425.052416","1353"
"3993","""dense""","21","1","121","false","1","1425.052416","1440"
"3992","""dense""","21","1","121","false","1","1425.052416","1458"
"3994","""dense""","21","1","121","false","1","1425.052416","1391"
"3995","""dense""","21","1","121","false","1","1425.052416","1385"
"3996","""dense""","21","1","121","false","1","1425.052416","1429"
"3997","""dense""","21","1","121","false","1","1425.052416","1474"
"3998","""dense""","21","1","121","false","1","1425.052416","1419"
"4000","""dense""","21","1","121","false","1","1425.052416","1472"
"3999","""dense""","21","1","121","false","1","1425.052416","1479"
"4002","""dense""","21","1","161","false","1","1425.052416","1393"
"4003","""dense""","21","1","161","false","1","1425.052416","1440"
"4001","""dense""","21","1","161","false","1","1425.052416","1430"
"4004","""dense""","21","1","161","false","1","1425.052416","1423"
"4005","""dense""","21","1","161","false","1","1425.052416","1450"
"4006","""dense""","21","1","161","false","1","1425.052416","1432"
"4007","""dense""","21","1","161","false","1","1425.052416","1450"
"4009","""dense""","21","1","161","false","1","1425.052416","1404"
"4008","""dense""","21","1","161","false","1","1425.052416","1440"
"4010","""dense""","21","1","161","false","1","1425.052416","1457"
"4012","""dense""","21","1","201","false","1","1425.052416","1402"
"4013","""dense""","21","1","201","false","1","1425.052416","1372"
"4011","""dense""","21","1","201","false","1","1425.052416","1427"
"4014","""dense""","21","1","201","false","1","1425.052416","1410"
"4015","""dense""","21","1","201","false","1","1425.052416","1341"
"4016","""dense""","21","1","201","false","1","1425.052416","1433"
"4018","""dense""","21","1","201","false","1","1425.052416","1435"
"4019","""dense""","21","1","201","false","1","1425.052416","1464"
"4020","""dense""","21","1","201","false","1","1425.052416","1514"
"4017","""dense""","21","1","201","false","1","1425.052416","1446"
"4023","""dense""","21","41","1","false","1","1425.052416","1423"
"4022","""dense""","21","41","1","false","1","1425.052416","1416"
"4021","""dense""","21","41","1","false","1","1425.052416","1407"
"4024","""dense""","21","41","1","false","1","1425.052416","1394"
"4026","""dense""","21","41","1","false","1","1425.052416","1395"
"4025","""dense""","21","41","1","false","1","1425.052416","1393"
"4027","""dense""","21","41","1","false","1","1425.052416","1436"
"4029","""dense""","21","41","1","false","1","1425.052416","1480"
"4028","""dense""","21","41","1","false","1","1425.052416","1410"
"4030","""dense""","21","41","1","false","1","1425.052416","1459"
"4031","""dense""","21","41","41","false","1","1425.052416","1434"
"4032","""dense""","21","41","41","false","1","1425.052416","1389"
"4033","""dense""","21","41","41","false","1","1425.052416","1408"
"4034","""dense""","21","41","41","false","1","1425.052416","1455"
"4035","""dense""","21","41","41","false","1","1425.052416","1411"
"4036","""dense""","21","41","41","false","1","1425.052416","1422"
"4038","""dense""","21","41","41","false","1","1425.052416","1444"
"4037","""dense""","21","41","41","false","1","1425.052416","1441"
"4040","""dense""","21","41","41","false","1","1425.052416","1392"
"4041","""dense""","21","41","81","false","1","1425.052416","1364"
"4042","""dense""","21","41","81","false","1","1425.052416","1360"
"4043","""dense""","21","41","81","false","1","1425.052416","1512"
"4039","""dense""","21","41","41","false","1","1425.052416","1435"
"4044","""dense""","21","41","81","false","1","1425.052416","1437"
"4045","""dense""","21","41","81","false","1","1425.052416","1407"
"4047","""dense""","21","41","81","false","1","1425.052416","1404"
"4048","""dense""","21","41","81","false","1","1425.052416","1395"
"4049","""dense""","21","41","81","false","1","1425.052416","1388"
"4046","""dense""","21","41","81","false","1","1425.052416","1415"
"4050","""dense""","21","41","81","false","1","1425.052416","1501"
"4051","""dense""","21","41","121","false","1","1425.052416","1437"
"4052","""dense""","21","41","121","false","1","1425.052416","1428"
"4053","""dense""","21","41","121","false","1","1425.052416","1462"
"4054","""dense""","21","41","121","false","1","1425.052416","1355"
"4055","""dense""","21","41","121","false","1","1425.052416","1392"
"4056","""dense""","21","41","121","false","1","1425.052416","1425"
"4058","""dense""","21","41","121","false","1","1425.052416","1460"
"4057","""dense""","21","41","121","false","1","1425.052416","1395"
"4060","""dense""","21","41","121","false","1","1425.052416","1369"
"4059","""dense""","21","41","121","false","1","1425.052416","1445"
"4061","""dense""","21","41","161","false","1","1425.052416","1443"
"4062","""dense""","21","41","161","false","1","1425.052416","1414"
"4063","""dense""","21","41","161","false","1","1425.052416","1435"
"4065","""dense""","21","41","161","false","1","1425.052416","1526"
"4064","""dense""","21","41","161","false","1","1425.052416","1472"
"4067","""dense""","21","41","161","false","1","1425.052416","1438"
"4066","""dense""","21","41","161","false","1","1425.052416","1490"
"4069","""dense""","21","41","161","false","1","1425.052416","1430"
"4070","""dense""","21","41","161","false","1","1425.052416","1390"
"4068","""dense""","21","41","161","false","1","1425.052416","1440"
"4071","""dense""","21","41","201","false","1","1425.052416","1431"
"4072","""dense""","21","41","201","false","1","1425.052416","1428"
"4073","""dense""","21","41","201","false","1","1425.052416","1418"
"4074","""dense""","21","41","201","false","1","1425.052416","1351"
"4077","""dense""","21","41","201","false","1","1425.052416","1404"
"4076","""dense""","21","41","201","false","1","1425.052416","1421"
"4075","""dense""","21","41","201","false","1","1425.052416","1443"
"4079","""dense""","21","41","201","false","1","1425.052416","1444"
"4080","""dense""","21","41","201","false","1","1425.052416","1421"
"4081","""dense""","21","81","1","false","1","1425.052416","1385"
"4078","""dense""","21","41","201","false","1","1425.052416","1379"
"4082","""dense""","21","81","1","false","1","1425.052416","1414"
"4083","""dense""","21","81","1","false","1","1425.052416","1436"
"4084","""dense""","21","81","1","false","1","1425.052416","1418"
"4086","""dense""","21","81","1","false","1","1425.052416","1436"
"4087","""dense""","21","81","1","false","1","1425.052416","1445"
"4088","""dense""","21","81","1","false","1","1425.052416","1461"
"4085","""dense""","21","81","1","false","1","1425.052416","1506"
"4090","""dense""","21","81","1","false","1","1425.052416","1425"
"4089","""dense""","21","81","1","false","1","1425.052416","1451"
"4091","""dense""","21","81","41","false","1","1425.052416","1359"
"4092","""dense""","21","81","41","false","1","1425.052416","1458"
"4093","""dense""","21","81","41","false","1","1425.052416","1438"
"4094","""dense""","21","81","41","false","1","1425.052416","1461"
"4095","""dense""","21","81","41","false","1","1425.052416","1429"
"4097","""dense""","21","81","41","false","1","1425.052416","1397"
"4096","""dense""","21","81","41","false","1","1425.052416","1418"
"4099","""dense""","21","81","41","false","1","1425.052416","1427"
"4098","""dense""","21","81","41","false","1","1425.052416","1439"
"4100","""dense""","21","81","41","false","1","1425.052416","1442"
"4101","""dense""","21","81","81","false","1","1425.052416","1454"
"4102","""dense""","21","81","81","false","1","1425.052416","1406"
"4103","""dense""","21","81","81","false","1","1425.052416","1474"
"4104","""dense""","21","81","81","false","1","1425.052416","1415"
"4105","""dense""","21","81","81","false","1","1425.052416","1472"
"4106","""dense""","21","81","81","false","1","1425.052416","1394"
"4108","""dense""","21","81","81","false","1","1425.052416","1451"
"4109","""dense""","21","81","81","false","1","1425.052416","1423"
"4110","""dense""","21","81","81","false","1","1425.052416","1433"
"4107","""dense""","21","81","81","false","1","1425.052416","1379"
"4111","""dense""","21","81","121","false","1","1425.052416","1407"
"4112","""dense""","21","81","121","false","1","1425.052416","1414"
"4114","""dense""","21","81","121","false","1","1425.052416","1393"
"4113","""dense""","21","81","121","false","1","1425.052416","1384"
"4116","""dense""","21","81","121","false","1","1425.052416","1397"
"4115","""dense""","21","81","121","false","1","1425.052416","1386"
"4117","""dense""","21","81","121","false","1","1425.052416","1482"
"4119","""dense""","21","81","121","false","1","1425.052416","1422"
"4118","""dense""","21","81","121","false","1","1425.052416","1473"
"4120","""dense""","21","81","121","false","1","1425.052416","1366"
"4121","""dense""","21","81","161","false","1","1425.052416","1404"
